-212.792175129425,85.7240398347955,2
67.6722531987691,-91.7319293095413,3
64.6312258041609,-97.3082583385092,3
-37.4120368330795,-57.175956273999,4
118.181468741121,148.587870806729,1
-190.977143911169,87.1261500693514,2
120.771794496463,136.161237226874,1
-32.6425143203896,-37.8549117305571,4
126.372652047487,153.963318864798,1
-200.913437502884,56.7148848235211,2
49.7064162742842,-83.6655930539899,3
63.2957321420757,-101.485500206,3
58.6940728866933,-100.898779556574,3
-49.4842435929385,-55.4196648092101,4
127.310511575691,147.657498832633,1
-43.7235942779685,-56.5729322641031,4
42.5461101078178,-92.1963082590123,3
-28.9485134784824,-42.7569130169027,4
-213.68499058936,66.0532899974162,2
115.193755559248,146.740445143888,1
129.146902183605,137.374427745759,1
48.0455144997898,-103.817973473956,3
49.0641688690819,-104.509492499991,3
102.639163286723,142.026685756644,1
50.8667482765702,-122.931187331179,3
135.100517717703,147.058779488811,1
41.4192836458885,-95.2704374656409,3
104.341067655171,144.935467394504,1
48.0658006612518,-114.572801261476,3
43.0384172792725,-118.412992832443,3
115.508213273952,154.796105928158,1
116.220747407629,134.323294290492,1
-48.3619914149689,-53.529669415918,4
62.1333722780149,-106.552188567143,3
62.8309410823653,-95.5194576622543,3
-206.470563032883,77.9165018247052,2
-27.1763690408209,-37.0647667614114,4
48.6473385005479,-96.5219433403211,3
109.55451503841,147.184446289756,1
57.8036378872598,-105.515546633636,3
-24.3078820054922,-50.4940843910417,4
110.707838931451,149.381536175209,1
120.692382669399,137.673169112612,1
61.469131038277,-104.226551579417,3
-183.456189876169,69.7924625919165,2
124.619692668607,139.993963874874,1
-211.824340797879,77.0841182102841,2
57.0809529894408,-101.328647137307,3
-42.3286522470082,-41.9987782565871,4
127.318024554904,140.62480127468,1
-33.1722296463196,-31.6120101751816,4
-26.772133599395,-36.1724913754372,4
50.2865289106437,-108.63341736078,3
-213.799030293617,62.0776275927562,2
107.035620979516,138.812088146253,1
-33.6272471275307,-58.2814287200018,4
52.0523726716881,-85.3296386009686,3
-181.981734876512,55.6731690446256,2
