-197.645086747429,64.0249160882202,2
124.857909430218,145.304993095484,1
-205.219687197925,68.3154044525303,2
114.887843474228,159.437872869632,1
-39.1212957627704,-61.5029673844124,4
-39.613916417404,-60.1686287485848,4
117.412054174306,146.894960779182,1
61.4896876558147,-106.853931493524,3
131.50640289835,145.935226439468,1
-29.7444928110319,-44.1614989862598,4
108.66094855995,149.173681460867,1
115.413563705708,138.798283431119,1
129.825996714563,138.382214977584,1
120.233750911538,158.170468759802,1
130.808876562309,144.544518666595,1
-42.5430546247135,-50.930763385692,4
-36.2920544744898,-43.0343009266231,4
122.44186104389,149.035080545133,1
130.09133899123,148.381980531096,1
115.035116586385,152.424134338472,1
-36.6130369420224,-54.0100167291286,4
-36.7035014260111,-58.4936677284975,4
-198.733609029433,71.7482439110746,2
-37.9868403719677,-52.8509096022932,4
110.510168508864,160.453136200296,1
-192.054198073248,58.6938138858852,2
-196.425042346318,60.7528440471519,2
-41.638693093154,-47.8525846022426,4
114.022056019875,160.493575809753,1
-42.5933013402826,-59.0678266990314,4
123.53242068716,161.593676294011,1
43.0045390236213,-109.347838819655,3
-34.5725400068669,-40.0772951264294,4
52.7467395890256,-94.3183097030587,3
-38.9436754113732,-60.8912722956814,4
53.9310522162966,-110.320510906317,3
-29.8717301012351,-38.6021961172121,4
-202.954733792206,64.3420238813115,2
59.9689413606976,-90.7461306037131,3
53.9545310446781,-98.864114470251,3
-209.415354444373,63.0494243293299,2
-50.4182446517135,-50.4738110818313,4
-42.135072751965,-49.3877215075249,4
-44.8348189447237,-41.0582471364449,4
-35.7420904262653,-57.4887309025455,4
-28.6900851543481,-56.8052263729299,4
45.2499516984681,-89.0842160159183,3
-192.535935385402,75.7326707130916,2
56.1732635629239,-95.9945813734059,3
-46.6505638075297,-56.9945864179146,4
-195.365805595818,68.9752993960749,2
-44.5020903574778,-57.8039496940579,4
111.036565718724,140.031720995918,1
-48.8679247670192,-41.4936870064091,4
-192.760386547428,66.6835839705,2
50.5381963916766,-92.9491668906758,3
47.4787151196406,-89.7354180876796,3
-46.2358417670409,-38.9641722380017,4
118.733936184428,138.848812896222,1
52.2300645486592,-97.732665947514,3
120.930777406753,150.421002810086,1
55.5288005413155,-88.4212817942823,3
60.088589396369,-96.7007785088852,3
115.120302706547,155.068866747929,1
117.704622548867,147.089152432554,1
124.167828179974,142.678268366809,1
-37.1666250457832,-60.8044081185033,4
-194.219815868055,76.3005974592178,2
-200.450295722322,61.3097544579346,2
-205.767376397628,69.4560118808672,2
53.6276985675225,-106.745007264775,3
-200.881903665551,64.3560537902433,2
-36.9053097147985,-54.5047742102783,4
124.448381655127,156.911547974176,1
